Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.1,3.033333333,3.1,3.1,3.28125,3.28125,3.3125,3.205882353,3.117647059,3.147058824
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.786666667,2.746666667,2.773333333,2.726666667,2.7375,2.80625,2.90625,2.841176471,2.829411765,2.876470588
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.733333333,2.633333333,2.633333333,2.533333333,2.53125,2.59375,2.8125,2.794117647,2.705882353,2.794117647
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.433333333,2.433333333,2.433333333,2.4,2.4375,2.40625,2.4375,2.294117647,2.352941176,2.352941176
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.62,2.586666667,2.56,2.533333333,2.6,2.60625,2.65,2.547058824,2.552941176,2.611764706
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.633333333,2.5,2.5,2.466666667,2.59375,2.65625,2.71875,2.647058824,2.676470588,2.764705882
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.533333333,2.566666667,2.533333333,2.433333333,2.53125,2.5625,2.5625,2.470588235,2.470588235,2.529411765
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,2.666666667,2.785714286,2.633333333,2.666666667,2.65625,2.625,2.625,2.470588235,2.441176471,2.5
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.911111111,2.944444444,2.933333333,2.84,2.875,2.84375,2.864583333,2.862745098,2.892156863,2.882353333
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.233333333,3.366666667,3.333333333,3.333333333,3.375,3.375,3.375,3.294117647,3.352941176,3.352941176
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.4,2.333333333,2.266666667,2.3,2.3125,2.3125,2.375,2.264705882,2.264705882,2.352941176
IDA countries in Sub-Saharan Africa classified as fragile situations,DSF,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.768333333,2.736111111,2.752777778,2.726666667,2.782291667,2.803645833,2.855208333,2.790686275,2.789215686,2.818138431
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.452380952,3.523809524,3.571428571,3.619047619,3.666666667,3.642857143,3.761904762,3.785714286,3.80952381,3.785714286
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.404761905,3.30952381,3.357142857,3.380952381,3.380952381,3.357142857,3.380952381,3.380952381,3.380952381,3.380952381
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.547619048,3.595238095,3.666666667,3.666666667,3.642857143,3.642857143,3.714285714,3.785714286,3.80952381,3.80952381
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.698412698,3.76984127,3.80952381,3.776190476,3.761904762,3.722222222,3.73015873,3.777777778,3.753968254,3.690475873
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.69047619,3.571428571,3.619047619,3.642857143,3.619047619,3.595238095,3.595238095,3.642857143,3.69047619,3.642857143
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.571428571,3.619047619,3.571428571,3.547619048,3.571428571,3.619047619,3.547619048,3.595238095,3.595238095,3.595238095
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.142857143,3.166666667,3.261904762,3.285714286,3.333333333,3.30952381,3.285714286,3.214285714,3.214285714,3.19047619
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.714285714,3.80952381,3.833333333,3.80952381,3.761904762,3.642857143,3.666666667,3.666666667,3.571428571,3.452380952
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.452380952,3.428571429,3.452380952,3.428571429,3.428571429,3.476190476,3.428571429,3.428571429,3.428571429,3.428571429
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.833333333,3.904761905,3.928571429,3.880952381,3.880952381,3.880952381,3.80952381,3.880952381,3.880952381,3.80952381
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.404761905,3.4,3.414285714,3.414285714,3.423809524,3.457142857,3.476190476,3.5,3.504761905,3.504761905
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.30952381,3.238095238,3.261904762,3.238095238,3.214285714,3.285714286,3.404761905,3.428571429,3.428571429,3.476190476
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.023809524,3.071428571,3.047619048,3.047619048,3.047619048,3.071428571,3.071428571,3.095238095,3.071428571,3.047619048
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.266666667,3.271428571,3.29047619,3.271428571,3.266666667,3.266666667,3.266666667,3.271428571,3.257142857,3.242857143
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.380952381,3.428571429,3.452380952,3.404761905,3.404761905,3.428571429,3.404761905,3.380952381,3.30952381,3.357142857
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.142857143,3.142857143,3.19047619,3.19047619,3.214285714,3.214285714,3.166666667,3.166666667,3.142857143,3.119047619
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.238095238,3.142857143,3.214285714,3.238095238,3.238095238,3.261904762,3.238095238,3.261904762,3.261904762,3.238095238
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.468253968,3.461904762,3.492063492,3.5,3.531746032,3.507936508,3.507936508,3.484126984,3.5,3.500000317
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.857142857,3.880952381,3.857142857,3.857142857,3.880952381,3.857142857,3.857142857,3.857142857,3.904761905,3.928571429
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.095238095,3.095238095,3.142857143,3.071428571,3.047619048,3.023809524,3.095238095,3.071428571,3.071428571,3.047619048
IDA countries in Sub-Saharan Africa not classified as fragile situations,DNS,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.45952381,3.475396825,3.501587302,3.495238095,3.496031746,3.488492063,3.495238095,3.508333333,3.503968254,3.484524762
IDA countries not classified as fragile situations,DNF,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.59375,3.625,3.645833333,3.6875,3.677083333,3.697916667,3.8125,3.84375,3.875,3.854166667
IDA countries not classified as fragile situations,DNF,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.427083333,3.489583333,3.46875,3.458333333,3.447916667,3.4375,3.416666667,3.416666667,3.416666667
IDA countries not classified as fragile situations,DNF,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.65625,3.6875,3.708333333,3.708333333,3.677083333,3.666666667,3.697916667,3.697916667,3.666666667,3.666666667
IDA countries not classified as fragile situations,DNF,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.715277778,3.748611111,3.753472222,3.725,3.704861111,3.694444444,3.684027778,3.666666667,3.614583333,3.579860833
IDA countries not classified as fragile situations,DNF,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.552083333,3.520833333,3.572916667,3.59375,3.635416667,3.65625,3.645833333,3.677083333,3.6875,3.666666667
IDA countries not classified as fragile situations,DNF,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5625,3.583333333,3.604166667,3.59375,3.635416667,3.697916667,3.677083333,3.6875,3.666666667,3.666666667
IDA countries not classified as fragile situations,DNF,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.229166667,3.270833333,3.3125,3.291666667,3.25,3.239583333,3.260416667,3.197916667,3.166666667,3.15625
IDA countries not classified as fragile situations,DNF,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.604166667,3.614583333,3.635416667,3.65625,3.635416667,3.614583333,3.59375,3.510416667,3.427083333,3.354166667
IDA countries not classified as fragile situations,DNF,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.59375,3.614583333,3.59375,3.604166667,3.614583333,3.614583333,3.614583333,3.604166667,3.59375,3.5625
IDA countries not classified as fragile situations,DNF,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.885416667,3.9375,3.916666667,3.8125,3.802083333,3.802083333,3.760416667,3.791666667,3.75,3.71875
IDA countries not classified as fragile situations,DNF,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.44893617,3.453191489,3.472340426,3.49375,3.5,3.527083333,3.533333333,3.55,3.54375,3.535416667
IDA countries not classified as fragile situations,DNF,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.270833333,3.260416667,3.291666667,3.302083333,3.3125,3.333333333,3.3125,3.333333333,3.333333333,3.375
IDA countries not classified as fragile situations,DNF,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.104166667,3.104166667,3.104166667,3.083333333,3.09375,3.104166667,3.125,3.125,3.083333333,3.083333333
IDA countries not classified as fragile situations,DNF,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2375,3.2375,3.26875,3.275,3.2875,3.295833333,3.3,3.297916667,3.289583333,3.275
IDA countries not classified as fragile situations,DNF,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.375,3.416666667,3.447916667,3.447916667,3.46875,3.489583333,3.447916667,3.40625,3.385416667,3.375
IDA countries not classified as fragile situations,DNF,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.125,3.104166667,3.145833333,3.1875,3.177083333,3.197916667,3.177083333,3.166666667,3.15625,3.104166667
IDA countries not classified as fragile situations,DNF,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.244680851,3.170212766,3.255319149,3.28125,3.260416667,3.291666667,3.25,3.28125,3.25,3.21875
IDA countries not classified as fragile situations,DNF,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.53125,3.536111111,3.576388889,3.560416667,3.559027778,3.541666667,3.534722222,3.520833333,3.524305556,3.524305625
IDA countries not classified as fragile situations,DNF,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.864583333,3.875,3.927083333,3.927083333,3.96875,3.9375,3.90625,3.947916667,3.989583333,4
IDA countries not classified as fragile situations,DNF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.03125,3.03125,3.072916667,3.0625,3.0625,3.03125,3.104166667,3.114583333,3.135416667,3.104166667
IDA countries not classified as fragile situations,DNF,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.484548611,3.494791667,3.519444444,3.516666667,3.512847222,3.514756944,3.513020833,3.508854167,3.493055556,3.478646667
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.703703704,3.703703704,3.703703704,3.740740741,3.685185185,3.740740741,3.851851852,3.888888889,3.925925926,3.907407407
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.574074074,3.518518519,3.592592593,3.537037037,3.518518519,3.518518519,3.481481481,3.444444444,3.444444444,3.444444444
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.740740741,3.759259259,3.740740741,3.740740741,3.703703704,3.685185185,3.685185185,3.62962963,3.555555556,3.555555556
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.728395062,3.732098765,3.709876543,3.685185185,3.660493827,3.672839506,3.648148148,3.580246914,3.50617284,3.493826914
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.444444444,3.481481481,3.537037037,3.555555556,3.648148148,3.703703704,3.685185185,3.703703704,3.685185185,3.685185185
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.555555556,3.555555556,3.62962963,3.62962963,3.685185185,3.759259259,3.777777778,3.759259259,3.722222222,3.722222222
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.296296296,3.351851852,3.351851852,3.296296296,3.185185185,3.185185185,3.240740741,3.185185185,3.12962963,3.12962963
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.518518519,3.462962963,3.481481481,3.537037037,3.537037037,3.592592593,3.537037037,3.388888889,3.314814815,3.277777778
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.703703704,3.759259259,3.703703704,3.740740741,3.759259259,3.722222222,3.759259259,3.740740741,3.722222222,3.666666667
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.925925926,3.962962963,3.907407407,3.759259259,3.740740741,3.740740741,3.722222222,3.722222222,3.648148148,3.648148148
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.484615385,3.496153846,3.519230769,3.555555556,3.559259259,3.581481481,3.577777778,3.588888889,3.574074074,3.559259259
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.240740741,3.277777778,3.314814815,3.351851852,3.388888889,3.37037037,3.240740741,3.259259259,3.259259259,3.296296296
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.166666667,3.12962963,3.148148148,3.111111111,3.12962963,3.12962963,3.166666667,3.148148148,3.092592593,3.111111111
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.214814815,3.211111111,3.251851852,3.277777778,3.303703704,3.318518519,3.325925926,3.318518519,3.314814815,3.3
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.37037037,3.407407407,3.444444444,3.481481481,3.518518519,3.537037037,3.481481481,3.425925926,3.444444444,3.388888889
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.111111111,3.074074074,3.111111111,3.185185185,3.148148148,3.185185185,3.185185185,3.166666667,3.166666667,3.092592593
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.25,3.192307692,3.288461538,3.314814815,3.277777778,3.314814815,3.259259259,3.296296296,3.240740741,3.203703704
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.580246914,3.59382716,3.641975309,3.607407407,3.580246914,3.567901235,3.555555556,3.549382716,3.543209877,3.543209753
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.87037037,3.87037037,3.981481481,3.981481481,4.037037037,4,3.944444444,4.018518519,4.055555556,4.055555556
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.981481481,2.981481481,3.018518519,3.055555556,3.074074074,3.037037037,3.111111111,3.148148148,3.185185185,3.148148148
"IDA countries not classified as fragile situations, excluding Sub-Saharan Africa",NXS,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.504012346,3.509876543,3.533333333,3.533333333,3.525925926,3.535185185,3.526851852,3.509259259,3.484567901,3.474074815
IDA total,IDA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.380597015,3.376811594,3.398550725,3.413043478,3.387323944,3.436619718,3.52739726,3.56,3.585526316,3.605263158
IDA total,IDA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.298507463,3.202898551,3.246376812,3.224637681,3.218309859,3.190140845,3.157534247,3.14,3.144736842,3.138157895
IDA total,IDA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.365671642,3.355072464,3.391304348,3.420289855,3.401408451,3.38028169,3.390410959,3.34,3.342105263,3.368421053
IDA total,IDA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.47761194,3.471497585,3.483091787,3.476811594,3.485915493,3.478873239,3.45890411,3.406666667,3.372807018,3.355262982
IDA total,IDA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.402985075,3.369565217,3.391304348,3.405797101,3.450704225,3.464788732,3.45890411,3.446666667,3.434210526,3.440789474
